Break (Cursor) : Flexure stress at Break (Cursor),"769.11438",MPa
Modulus (Automatic Young's) : Modulus (Automatic Young's),"31220.30931",MPa
Specimen properties : Support span,"125.00000",mm
Specimen properties : Thickness,"4.11000",mm
Specimen properties : Width,"12.86000",mm
Specimen properties : Specimen label,"2A"

Time,Extension,Load,Flexure stress,Flexure strain (Extension)
(s),(mm),(N),(MPa),(mm/mm)
"149.50000","12.67487","617.07733","532.61853","0.02000"
"149.60000","12.68319","617.73291","533.18439","0.02002"
"149.70000","12.69154","617.75757","533.20563","0.02003"
"149.80000","12.69979","618.15491","533.54858","0.02004"
"149.90000","12.70816","618.50000","533.84650","0.02006"
"150.00000","12.71659","618.78149","534.08942","0.02007"
"150.10000","12.72490","619.06897","534.33759","0.02008"
"150.20000","12.73326","619.64709","534.83655","0.02010"
"150.30000","12.74158","619.76239","534.93610","0.02011"
"150.40000","12.74984","620.24640","535.35382","0.02012"
"150.50000","12.75824","620.37286","535.46301","0.02014"
"150.60000","12.76652","620.79791","535.82990","0.02015"
"150.70000","12.77477","620.95618","535.96649","0.02016"
"150.80000","12.78321","621.14514","536.12958","0.02017"
"150.90000","12.79159","621.59430","536.51727","0.02019"
"151.00000","12.79993","622.15747","537.00336","0.02020"
"151.10000","12.80824","622.42358","537.23303","0.02021"
"151.20000","12.81652","622.36542","537.18286","0.02023"
"151.30000","12.82489","622.88403","537.63049","0.02024"
"151.40000","12.83320","623.25562","537.95117","0.02025"
"151.50000","12.84149","623.28912","537.98010","0.02027"
"151.60000","12.84985","623.74493","538.37354","0.02028"
"151.70000","12.85823","623.98096","538.57727","0.02029"
"151.80000","12.86656","624.39130","538.93146","0.02031"
"151.90000","12.87491","624.31671","538.86707","0.02032"
"152.00000","12.88326","624.76282","539.25208","0.02033"
"152.10000","12.89153","625.37610","539.78143","0.02035"
"152.20000","12.89984","625.41870","539.81824","0.02036"
"152.30000","12.90817","626.11108","540.41583","0.02037"
"152.40000","12.91655","626.34650","540.61902","0.02039"
"152.50000","12.92487","626.38684","540.65387","0.02040"
"152.60000","12.93323","626.78955","541.00146","0.02041"
"152.70000","12.94153","626.87561","541.07574","0.02042"
"152.80000","12.94989","627.21088","541.36511","0.02044"
"152.90000","12.95829","627.55328","541.66064","0.02045"
"153.00000","12.96651","628.07123","542.10767","0.02046"
"153.10000","12.97482","628.19482","542.21436","0.02048"
"153.20000","12.98321","628.55841","542.52820","0.02049"
"153.30000","12.99153","628.73309","542.67896","0.02050"
"153.40000","12.99987","629.00714","542.91553","0.02052"
"153.50000","13.00823","629.74194","543.54974","0.02053"
"153.60000","13.01656","630.00171","543.77393","0.02054"
"153.70000","13.02490","630.14752","543.89978","0.02056"
"153.80000","13.03322","630.70844","544.38397","0.02057"
"153.90000","13.04151","630.35382","544.07788","0.02058"
"154.00000","13.04986","630.95758","544.59900","0.02060"
"154.10000","13.05819","630.98883","544.62598","0.02061"
"154.20000","13.06650","631.61414","545.16571","0.02062"
"154.30000","13.07488","631.95203","545.45734","0.02064"
"154.40000","13.08327","632.03296","545.52716","0.02065"
"154.50000","13.09157","632.32922","545.78290","0.02066"
"154.60000","13.09986","632.62463","546.03790","0.02067"
"154.70000","13.10822","632.86255","546.24323","0.02069"
"154.80000","13.11655","633.33246","546.64880","0.02070"
"154.90000","13.12485","633.82025","547.06989","0.02071"
"155.00000","13.13317","633.98932","547.21576","0.02073"
"155.10000","13.14151","634.42554","547.59229","0.02074"
"155.20000","13.14994","634.31989","547.50110","0.02075"
"155.30000","13.15827","634.53394","547.68585","0.02077"
"155.40000","13.16654","634.94641","548.04187","0.02078"
"155.50000","13.17487","635.19604","548.25732","0.02079"
"155.60000","13.18320","635.59064","548.59796","0.02081"
"155.70000","13.19151","636.09033","549.02924","0.02082"
"155.80000","13.19986","636.19861","549.12268","0.02083"
"155.90000","13.20815","636.42334","549.31665","0.02085"
"156.00000","13.21654","636.73273","549.58368","0.02086"
"156.10000","13.22495","637.17188","549.96277","0.02087"
"156.20000","13.23324","637.08411","549.88696","0.02089"
"156.30000","13.24158","637.83722","550.53705","0.02090"
"156.40000","13.24992","637.93689","550.62305","0.02091"
"156.50000","13.25816","638.21216","550.86066","0.02092"
"156.60000","13.26646","638.54614","551.14893","0.02094"
"156.70000","13.27485","638.82617","551.39062","0.02095"
"156.80000","13.28318","639.34937","551.84222","0.02096"
"156.90000","13.29154","639.60101","552.05939","0.02098"
"157.00000","13.29987","640.08734","552.47919","0.02099"
"157.10000","13.30827","640.24774","552.61761","0.02100"
"157.20000","13.31665","640.55396","552.88190","0.02102"
"157.30000","13.32484","640.71014","553.01672","0.02103"
"157.40000","13.33315","640.95563","553.22864","0.02104"
"157.50000","13.34151","641.20905","553.44733","0.02106"
"157.60000","13.34983","641.91022","554.05255","0.02107"
"157.70000","13.35822","642.05316","554.17596","0.02108"
"157.80000","13.36656","642.35919","554.44006","0.02110"
"157.90000","13.37490","642.47870","554.54321","0.02111"
"158.00000","13.38330","642.77612","554.79993","0.02112"
"158.10000","13.39158","643.25897","555.21674","0.02114"
"158.20000","13.39986","643.45691","555.38757","0.02115"
"158.30000","13.40821","643.35358","555.29834","0.02116"
"158.40000","13.41648","643.82922","555.70892","0.02117"
"158.50000","13.42482","644.25220","556.07397","0.02119"
"158.60000","13.43321","644.67719","556.44080","0.02120"
"158.70000","13.44153","644.61627","556.38824","0.02121"
"158.80000","13.44994","645.37488","557.04303","0.02123"
"158.90000","13.45825","645.28131","556.96228","0.02124"
"159.00000","13.46655","645.76746","557.38184","0.02125"
"159.10000","13.47492","645.90039","557.49658","0.02127"
"159.20000","13.48320","646.22418","557.77606","0.02128"
"159.30000","13.49144","646.61932","558.11713","0.02129"
"159.40000","13.49982","646.84314","558.31030","0.02131"
"159.50000","13.50821","647.21387","558.63031","0.02132"
"159.60000","13.51660","647.64679","559.00397","0.02133"
"159.70000","13.52490","647.89996","559.22247","0.02135"
"159.80000","13.53323","648.07690","559.37524","0.02136"
"159.90000","13.54158","648.32977","559.59344","0.02137"
"160.00000","13.54989","648.49243","559.73389","0.02138"
"160.10000","13.55819","648.96820","560.14453","0.02140"
"160.20000","13.56647","649.08081","560.24170","0.02141"
"160.30000","13.57483","649.52850","560.62811","0.02142"
"160.40000","13.58323","649.93866","560.98218","0.02144"
"160.50000","13.59154","650.06775","561.09357","0.02145"
"160.60000","13.59993","650.19043","561.19946","0.02146"
"160.70000","13.60828","650.59943","561.55249","0.02148"
"160.80000","13.61655","650.97479","561.87646","0.02149"
"160.90000","13.62485","651.22632","562.09357","0.02150"
"161.00000","13.63320","651.52905","562.35486","0.02152"
"161.10000","13.64151","651.80554","562.59351","0.02153"
"161.20000","13.64986","651.96942","562.73499","0.02154"
"161.30000","13.65817","651.91565","562.68854","0.02156"
"161.40000","13.66655","652.80371","563.45508","0.02157"
"161.50000","13.67496","653.10651","563.71643","0.02158"
"161.60000","13.68324","653.41504","563.98273","0.02160"
"161.70000","13.69152","653.50171","564.05756","0.02161"
"161.80000","13.69986","653.79773","564.31305","0.02162"
"161.90000","13.70819","654.36841","564.80560","0.02163"
"162.00000","13.71652","654.19250","564.65381","0.02165"
"162.10000","13.72486","654.85938","565.22937","0.02166"
"162.20000","13.73318","655.22266","565.54291","0.02167"
"162.30000","13.74157","655.30774","565.61639","0.02169"
"162.40000","13.74993","655.58221","565.85327","0.02170"
"162.50000","13.75821","655.77759","566.02191","0.02171"
"162.60000","13.76654","656.05005","566.25708","0.02173"
"162.70000","13.77486","656.25391","566.43304","0.02174"
"162.80000","13.78319","656.63367","566.76080","0.02175"
"162.90000","13.79152","657.23090","567.27631","0.02177"
"163.00000","13.79992","657.18414","567.23596","0.02178"
"163.10000","13.80823","657.28314","567.32141","0.02179"
"163.20000","13.81655","657.83136","567.79462","0.02181"
"163.30000","13.82488","658.26202","568.16632","0.02182"
"163.40000","13.83322","658.46289","568.33966","0.02183"
"163.50000","13.84155","658.99170","568.79608","0.02185"
"163.60000","13.84980","659.19751","568.97375","0.02186"
"163.70000","13.85816","659.27167","569.03778","0.02187"
"163.80000","13.86658","659.61035","569.33008","0.02188"
"163.90000","13.87491","659.67749","569.38806","0.02190"
"164.00000","13.88323","660.09753","569.75061","0.02191"
"164.10000","13.89155","660.32184","569.94421","0.02192"
"164.20000","13.89987","660.73920","570.30444","0.02194"
"164.30000","13.90823","661.20331","570.70502","0.02195"
"164.40000","13.91655","661.41608","570.88867","0.02196"
"164.50000","13.92481","661.56311","571.01556","0.02198"
"164.60000","13.93319","661.88080","571.28979","0.02199"
"164.70000","13.94158","662.08655","571.46735","0.02200"
"164.80000","13.94991","662.33606","571.68274","0.02202"
"164.90000","13.95827","662.95978","572.22107","0.02203"
"165.00000","13.96655","663.04083","572.29102","0.02204"
"165.10000","13.97488","663.53876","572.72083","0.02206"
"165.20000","13.98318","663.76019","572.91193","0.02207"
"165.30000","13.99146","664.01599","573.13275","0.02208"
"165.40000","13.99985","664.25757","573.34125","0.02210"
"165.50000","14.00823","664.53473","573.58044","0.02211"
"165.60000","14.01651","664.69409","573.71802","0.02212"
"165.70000","14.02492","665.17224","574.13074","0.02213"
"165.80000","14.03334","665.35834","574.29138","0.02215"
"165.90000","14.04153","665.72400","574.60699","0.02216"
"166.00000","14.04986","665.86255","574.72656","0.02217"
"166.10000","14.05816","666.20197","575.01953","0.02219"
"166.20000","14.06649","666.49194","575.26978","0.02220"
"166.30000","14.07487","666.73218","575.47717","0.02221"
"166.40000","14.08320","667.37292","576.03021","0.02223"
"166.50000","14.09152","667.24182","575.91705","0.02224"
"166.60000","14.09996","667.49188","576.13287","0.02225"
"166.70000","14.10828","667.78326","576.38440","0.02227"
"166.80000","14.11656","668.22241","576.76343","0.02228"
"166.90000","14.12486","668.37000","576.89081","0.02229"
"167.00000","14.13317","668.52686","577.02618","0.02231"
"167.10000","14.14147","669.22363","577.62762","0.02232"
"167.20000","14.14983","669.25140","577.65155","0.02233"
"167.30000","14.15821","669.86682","578.18274","0.02235"
"167.40000","14.16658","670.18250","578.45526","0.02236"
"167.50000","14.17491","670.34094","578.59198","0.02237"
"167.60000","14.18324","670.38135","578.62689","0.02238"
"167.70000","14.19156","670.37854","578.62445","0.02240"
"167.80000","14.19989","670.98755","579.15009","0.02241"
"167.90000","14.20818","671.22345","579.35370","0.02242"
"168.00000","14.21646","671.66003","579.73053","0.02244"
"168.10000","14.22484","672.09607","580.10687","0.02245"
"168.20000","14.23324","672.41547","580.38257","0.02246"
"168.30000","14.24155","672.51300","580.46674","0.02248"
"168.40000","14.24989","673.03479","580.91711","0.02249"
"168.50000","14.25824","672.95020","580.84412","0.02250"
"168.60000","14.26657","673.18793","581.04932","0.02252"
"168.70000","14.27489","673.45355","581.27856","0.02253"
"168.80000","14.28313","673.66486","581.46094","0.02254"
"168.90000","14.29148","674.06097","581.80286","0.02256"
"169.00000","14.29987","674.13568","581.86737","0.02257"
"169.10000","14.30818","674.80432","582.44446","0.02258"
"169.20000","14.31656","675.18256","582.77094","0.02259"
"169.30000","14.32492","675.49731","583.04260","0.02261"
"169.40000","14.33325","675.42926","582.98389","0.02262"
"169.50000","14.34155","675.69330","583.21179","0.02263"
"169.60000","14.34989","676.26648","583.70648","0.02265"
"169.70000","14.35820","676.37787","583.80267","0.02266"
"169.80000","14.36652","676.56799","583.96674","0.02267"
"169.90000","14.37480","676.92139","584.27179","0.02269"
"170.00000","14.38317","677.26794","584.57092","0.02270"
"170.10000","14.39161","677.43115","584.71179","0.02271"
"170.20000","14.39991","677.98663","585.19122","0.02273"
"170.30000","14.40821","677.87958","585.09882","0.02274"
"170.40000","14.41655","678.16095","585.34167","0.02275"
"170.50000","14.42484","678.66461","585.77643","0.02277"
"170.60000","14.43322","678.66315","585.77515","0.02278"
"170.70000","14.44152","678.99854","586.06464","0.02279"
"170.80000","14.44981","679.18347","586.22424","0.02281"
"170.90000","14.45822","679.48358","586.48328","0.02282"
"171.00000","14.46659","680.18982","587.09283","0.02283"
"171.10000","14.47488","679.97186","586.90472","0.02284"
"171.20000","14.48324","680.20337","587.10455","0.02286"
"171.30000","14.49150","680.68542","587.52063","0.02287"
"171.40000","14.49987","680.84833","587.66125","0.02288"
"171.50000","14.50821","681.11304","587.88971","0.02290"
"171.60000","14.51652","681.35596","588.09937","0.02291"
"171.70000","14.52490","681.70886","588.40399","0.02292"
"171.80000","14.53327","682.17712","588.80817","0.02294"
"171.90000","14.54152","682.41376","589.01239","0.02295"
"172.00000","14.54991","682.92737","589.45575","0.02296"
"172.10000","14.55825","683.00250","589.52057","0.02298"
"172.20000","14.56647","683.39478","589.85913","0.02299"
"172.30000","14.57484","683.54895","589.99225","0.02300"
"172.40000","14.58323","683.80908","590.21674","0.02302"
"172.50000","14.59155","684.25500","590.60162","0.02303"
"172.60000","14.59992","684.33978","590.67480","0.02304"
"172.70000","14.60824","684.87042","591.13281","0.02306"
"172.80000","14.61653","685.20514","591.42175","0.02307"
"172.90000","14.62491","684.96649","591.21576","0.02308"
"173.00000","14.63323","685.46710","591.64783","0.02309"
"173.10000","14.64145","685.71265","591.85980","0.02311"
"173.20000","14.64985","686.06201","592.16132","0.02312"
"173.30000","14.65821","686.00507","592.11218","0.02313"
"173.40000","14.66656","686.75183","592.75671","0.02315"
"173.50000","14.67493","686.76691","592.76978","0.02316"
"173.60000","14.68321","687.29565","593.22614","0.02317"
"173.70000","14.69158","687.11932","593.07391","0.02319"
"173.80000","14.69988","688.00934","593.84216","0.02320"
"173.90000","14.70816","687.80341","593.66437","0.02321"
"174.00000","14.71651","688.28284","594.07819","0.02323"
"174.10000","14.72487","688.33020","594.11908","0.02324"
"174.20000","14.73314","688.75873","594.48895","0.02325"
"174.30000","14.74155","689.18665","594.85828","0.02327"
"174.40000","14.74997","689.16602","594.84052","0.02328"
"174.50000","14.75824","689.59338","595.20935","0.02329"
"174.60000","14.76656","689.85181","595.43243","0.02331"
"174.70000","14.77485","689.94226","595.51050","0.02332"
"174.80000","14.78317","690.23627","595.76428","0.02333"
"174.90000","14.79154","690.66638","596.13550","0.02334"
"175.00000","14.79984","690.70435","596.16827","0.02336"
"175.10000","14.80815","691.19061","596.58801","0.02337"
"175.20000","14.81657","691.37689","596.74878","0.02338"
"175.30000","14.82496","691.65283","596.98694","0.02340"
"175.40000","14.83325","691.97644","597.26624","0.02341"
"175.50000","14.84156","692.40295","597.63440","0.02342"
"175.60000","14.84987","692.65100","597.84851","0.02344"
"175.70000","14.85817","692.90649","598.06903","0.02345"
"175.80000","14.86648","692.86682","598.03479","0.02346"
"175.90000","14.87483","693.23895","598.35596","0.02348"
"176.00000","14.88319","693.62219","598.68677","0.02349"
"176.10000","14.89156","693.89362","598.92102","0.02350"
"176.20000","14.89994","694.30487","599.27600","0.02352"
"176.30000","14.90825","694.14905","599.14148","0.02353"
"176.40000","14.91659","694.66504","599.58685","0.02354"
"176.50000","14.92487","694.94409","599.82776","0.02356"
"176.60000","14.93313","695.05725","599.92542","0.02357"
"176.70000","14.94147","695.68420","600.46655","0.02358"
"176.80000","14.94987","695.66547","600.45038","0.02359"
"176.90000","14.95821","696.09381","600.82007","0.02361"
"177.00000","14.96655","696.32880","601.02289","0.02362"
"177.10000","14.97490","696.26190","600.96515","0.02363"
"177.20000","14.98326","696.72644","601.36615","0.02365"
"177.30000","14.99159","696.89813","601.51434","0.02366"
"177.40000","14.99982","697.62390","602.14075","0.02367"
"177.50000","15.00815","697.78595","602.28064","0.02369"
"177.60000","15.01652","697.83221","602.32056","0.02370"
"177.70000","15.02486","698.33453","602.75415","0.02371"
"177.80000","15.03323","698.15283","602.59729","0.02373"
"177.90000","15.04158","698.70673","603.07538","0.02374"
"178.00000","15.04992","699.29364","603.58197","0.02375"
"178.10000","15.05826","699.54303","603.79724","0.02377"
"178.20000","15.06653","699.47809","603.74115","0.02378"
"178.30000","15.07484","699.49646","603.75702","0.02379"
"178.40000","15.08321","699.94421","604.14349","0.02380"
"178.50000","15.09144","700.40656","604.54254","0.02382"
"178.60000","15.09983","700.23120","604.39117","0.02383"
"178.70000","15.10828","701.15295","605.18677","0.02384"
"178.80000","15.11656","701.09674","605.13824","0.02386"
"178.90000","15.12492","701.12903","605.16614","0.02387"
"179.00000","15.13323","701.55292","605.53204","0.02388"
"179.10000","15.14151","701.87946","605.81384","0.02390"
"179.20000","15.14991","701.94348","605.86914","0.02391"
"179.30000","15.15818","702.22485","606.11200","0.02392"
"179.40000","15.16645","702.79822","606.60687","0.02394"
"179.50000","15.17487","703.05847","606.83148","0.02395"
"179.60000","15.18325","703.28748","607.02917","0.02396"
"179.70000","15.19159","703.81970","607.48853","0.02398"
"179.80000","15.19993","703.93555","607.58856","0.02399"
"179.90000","15.20819","704.35260","607.94849","0.02400"
"180.00000","15.21656","704.31561","607.91656","0.02402"
"180.10000","15.22488","704.61108","608.17163","0.02403"
"180.20000","15.23313","704.96246","608.47491","0.02404"
"180.30000","15.24154","705.12872","608.61841","0.02405"
"180.40000","15.24991","705.29865","608.76508","0.02407"
"180.50000","15.25821","705.93835","609.31720","0.02408"
"180.60000","15.26658","706.18250","609.52795","0.02409"
"180.70000","15.27493","706.30560","609.63422","0.02411"
"180.80000","15.28319","706.44427","609.75391","0.02412"
"180.90000","15.29150","706.70984","609.98309","0.02413"
"181.00000","15.29984","707.11493","610.33276","0.02415"
"181.10000","15.30820","707.50238","610.66718","0.02416"
"181.20000","15.31655","707.25452","610.45325","0.02417"
"181.30000","15.32489","707.80054","610.92450","0.02419"
"181.40000","15.33319","708.00800","611.10358","0.02420"
"181.50000","15.34159","708.34491","611.39441","0.02421"
"181.60000","15.34994","708.34625","611.39557","0.02423"
"181.70000","15.35816","708.87292","611.85016","0.02424"
"181.80000","15.36649","709.31940","612.23547","0.02425"
"181.90000","15.37489","709.29688","612.21606","0.02427"
"182.00000","15.38320","709.67218","612.53998","0.02428"
"182.10000","15.39155","709.94812","612.77820","0.02429"
"182.20000","15.39989","710.16144","612.96228","0.02430"
"182.30000","15.40822","710.60071","613.34143","0.02432"
"182.40000","15.41657","710.49847","613.25317","0.02433"
"182.50000","15.42488","711.16284","613.82666","0.02434"
"182.60000","15.43317","711.26086","613.91125","0.02436"
"182.70000","15.44152","711.45398","614.07794","0.02437"
"182.80000","15.44987","711.65198","614.24884","0.02438"
"182.90000","15.45818","712.04645","614.58929","0.02440"
"183.00000","15.46656","711.98120","614.53296","0.02441"
"183.10000","15.47494","712.57983","615.04968","0.02442"
"183.20000","15.48324","712.76379","615.20850","0.02444"
"183.30000","15.49153","713.11511","615.51172","0.02445"
"183.40000","15.49988","713.33435","615.70093","0.02446"
"183.50000","15.50820","713.68555","616.00409","0.02448"
"183.60000","15.51651","713.66650","615.98761","0.02449"
"183.70000","15.52482","713.99945","616.27502","0.02450"
"183.80000","15.53317","714.03943","616.30951","0.02452"
"183.90000","15.54158","714.61163","616.80341","0.02453"
"184.00000","15.54993","714.73053","616.90601","0.02454"
"184.10000","15.55822","714.91034","617.06122","0.02455"
"184.20000","15.56655","715.31659","617.41187","0.02457"
"184.30000","15.57489","715.44543","617.52307","0.02458"
"184.40000","15.58317","716.05798","618.05176","0.02459"
"184.50000","15.59153","716.02325","618.02179","0.02461"
"184.60000","15.59983","716.18811","618.16412","0.02462"
"184.70000","15.60820","716.73523","618.63635","0.02463"
"184.80000","15.61659","717.09094","618.94336","0.02465"
"184.90000","15.62489","717.03900","618.89856","0.02466"
"185.00000","15.63325","717.47101","619.27142","0.02467"
"185.10000","15.64156","717.92175","619.66046","0.02469"
"185.20000","15.64983","717.94299","619.67877","0.02470"
"185.30000","15.65813","718.02661","619.75098","0.02471"
"185.40000","15.66650","718.28412","619.97321","0.02473"
"185.50000","15.67486","718.77942","620.40076","0.02474"
"185.60000","15.68321","718.80615","620.42383","0.02475"
"185.70000","15.69154","719.27863","620.83160","0.02477"
"185.80000","15.69994","719.55194","621.06750","0.02478"
"185.90000","15.70831","719.73151","621.22253","0.02479"
"186.00000","15.71649","719.94104","621.40338","0.02480"
"186.10000","15.72482","720.14545","621.57977","0.02482"
"186.20000","15.73319","720.46265","621.85358","0.02483"
"186.30000","15.74150","720.79047","622.13654","0.02484"
"186.40000","15.74990","721.25214","622.53503","0.02486"
"186.50000","15.75822","721.29602","622.57288","0.02487"
"186.60000","15.76657","721.46063","622.71497","0.02488"
"186.70000","15.77497","721.88007","623.07703","0.02490"
"186.80000","15.78322","722.08722","623.25580","0.02491"
"186.90000","15.79153","722.30597","623.44464","0.02492"
"187.00000","15.79987","722.38129","623.50964","0.02494"
"187.10000","15.80812","722.63593","623.72943","0.02495"
"187.20000","15.81649","722.87585","623.93652","0.02496"
"187.30000","15.82490","723.31262","624.31348","0.02498"
"187.40000","15.83320","723.31854","624.31860","0.02499"
"187.50000","15.84161","723.76141","624.70087","0.02500"
"187.60000","15.84991","724.07281","624.96960","0.02501"
"187.70000","15.85818","724.35345","625.21185","0.02503"
"187.80000","15.86656","724.66949","625.48462","0.02504"
"187.90000","15.87488","724.65253","625.47003","0.02505"
"188.00000","15.88311","725.09619","625.85297","0.02507"
"188.10000","15.89150","725.29431","626.02393","0.02508"
"188.20000","15.89990","725.45325","626.16113","0.02509"
"188.30000","15.90826","725.64209","626.32410","0.02511"
"188.40000","15.91658","726.18970","626.79675","0.02512"
"188.50000","15.92489","726.48352","627.05042","0.02513"
"188.60000","15.93325","726.90106","627.41077","0.02515"
"188.70000","15.94155","726.85138","627.36792","0.02516"
"188.80000","15.94985","726.89447","627.40509","0.02517"
"188.90000","15.95816","727.38745","627.83063","0.02519"
"189.00000","15.96652","727.50452","627.93164","0.02520"
"189.10000","15.97489","728.04675","628.39966","0.02521"
"189.20000","15.98321","728.07013","628.41986","0.02523"
"189.30000","15.99161","728.29089","628.61041","0.02524"
"189.40000","15.99994","728.61310","628.88849","0.02525"
"189.50000","16.00822","728.67419","628.94122","0.02526"
"189.60000","16.01652","728.89709","629.13361","0.02528"
"189.70000","16.02488","729.54132","629.68970","0.02529"
"189.80000","16.03318","729.53259","629.68213","0.02530"
"189.90000","16.04153","729.76611","629.88367","0.02532"
"190.00000","16.04985","729.93365","630.02832","0.02533"
"190.10000","16.05821","730.26691","630.31592","0.02534"
"190.20000","16.06663","730.35443","630.39148","0.02536"
"190.30000","16.07488","730.67847","630.67120","0.02537"
"190.40000","16.08319","730.94427","630.90057","0.02538"
"190.50000","16.09154","731.68530","631.54022","0.02540"
"190.60000","16.09987","731.51544","631.39362","0.02541"
"190.70000","16.10819","731.89508","631.72125","0.02542"
"190.80000","16.11650","731.83417","631.66870","0.02544"
"190.90000","16.12485","732.40784","632.16388","0.02545"
"191.00000","16.13322","732.26190","632.03790","0.02546"
"191.10000","16.14160","732.69952","632.41559","0.02548"
"191.20000","16.14987","732.93671","632.62036","0.02549"
"191.30000","16.15821","733.14355","632.79889","0.02550"
"191.40000","16.16652","733.36456","632.98962","0.02551"
"191.50000","16.17485","733.71771","633.29443","0.02553"
"191.60000","16.18320","734.11871","633.64056","0.02554"
"191.70000","16.19157","734.30432","633.80078","0.02555"
"191.80000","16.19990","734.24664","633.75098","0.02557"
"191.90000","16.20821","734.71667","634.15668","0.02558"
"192.00000","16.21651","735.20294","634.57642","0.02559"
"192.10000","16.22489","735.31885","634.67645","0.02561"
"192.20000","16.23321","735.49030","634.82440","0.02562"
"192.30000","16.24148","735.76569","635.06213","0.02563"
"192.40000","16.24982","735.98132","635.24823","0.02565"
"192.50000","16.25824","736.38477","635.59644","0.02566"
"192.60000","16.26660","736.54810","635.73743","0.02567"
"192.70000","16.27490","736.84412","635.99292","0.02569"
"192.80000","16.28322","736.76086","635.92108","0.02570"
"192.90000","16.29154","737.46179","636.52606","0.02571"
"193.00000","16.29988","737.51678","636.57355","0.02573"
"193.10000","16.30820","737.52661","636.58203","0.02574"
"193.20000","16.31647","738.32422","637.27045","0.02575"
"193.30000","16.32486","738.11639","637.09106","0.02576"
"193.40000","16.33324","738.56769","637.48059","0.02578"
"193.50000","16.34157","739.11487","637.95288","0.02579"
"193.60000","16.34995","739.35590","638.16095","0.02580"
"193.70000","16.35823","739.21539","638.03967","0.02582"
"193.80000","16.36653","739.59052","638.36346","0.02583"
"193.90000","16.37483","740.10333","638.80609","0.02584"
"194.00000","16.38314","740.04614","638.75671","0.02586"
"194.10000","16.39151","740.30902","638.98358","0.02587"
"194.20000","16.39988","740.72168","639.33978","0.02588"
"194.30000","16.40818","740.85846","639.45782","0.02590"
"194.40000","16.41659","741.08337","639.65198","0.02591"
"194.50000","16.42500","741.39807","639.92358","0.02592"
"194.60000","16.43319","741.81165","640.28058","0.02594"
"194.70000","16.44153","742.03046","640.46942","0.02595"
"194.80000","16.44983","741.67957","640.16656","0.02596"
"194.90000","16.45816","742.17371","640.59308","0.02597"
"195.00000","16.46653","742.60046","640.96143","0.02599"
"195.10000","16.47486","742.51892","640.89105","0.02600"
"195.20000","16.48320","743.02020","641.32373","0.02601"
"195.30000","16.49162","743.29877","641.56415","0.02603"
"195.40000","16.49996","743.55878","641.78857","0.02604"
"195.50000","16.50821","743.76453","641.96619","0.02605"
"195.60000","16.51653","743.67352","641.88763","0.02607"
"195.70000","16.52483","744.25543","642.38989","0.02608"
"195.80000","16.53314","744.60406","642.69080","0.02609"
"195.90000","16.54152","744.61560","642.70074","0.02611"
"196.00000","16.54987","744.57080","642.66211","0.02612"
"196.10000","16.55824","745.08716","643.10779","0.02613"
"196.20000","16.56657","745.47638","643.44373","0.02615"
"196.30000","16.57490","745.66962","643.61047","0.02616"
"196.40000","16.58324","745.98181","643.87994","0.02617"
"196.50000","16.59155","746.43915","644.27472","0.02619"
"196.60000","16.59984","746.14563","644.02136","0.02620"
"196.70000","16.60813","746.86389","644.64130","0.02621"
"196.80000","16.61651","746.84796","644.62756","0.02622"
"196.90000","16.62491","747.18439","644.91797","0.02624"
"197.00000","16.63322","747.22974","644.95709","0.02625"
"197.10000","16.64157","747.54041","645.22522","0.02626"
"197.20000","16.64991","748.08691","645.69696","0.02628"
"197.30000","16.65825","748.07019","645.68250","0.02629"
"197.40000","16.66655","748.35059","645.92450","0.02630"
"197.50000","16.67480","748.69067","646.21808","0.02632"
"197.60000","16.68315","748.74829","646.26782","0.02633"
"197.70000","16.69155","749.36017","646.79596","0.02634"
"197.80000","16.69985","749.47540","646.89539","0.02636"
"197.90000","16.70823","749.65662","647.05182","0.02637"
"198.00000","16.71662","749.61926","647.01959","0.02638"
"198.10000","16.72490","750.23773","647.55341","0.02640"
"198.20000","16.73321","750.27301","647.58386","0.02641"
"198.30000","16.74156","750.65546","647.91394","0.02642"
"198.40000","16.74985","750.67334","647.92938","0.02644"
"198.50000","16.75819","751.10248","648.29974","0.02645"
"198.60000","16.76648","751.28107","648.45392","0.02646"
"198.70000","16.77485","751.82330","648.92194","0.02647"
"198.80000","16.78328","751.65161","648.77374","0.02649"
"198.90000","16.79157","752.04755","649.11548","0.02650"
"199.00000","16.79989","752.02344","649.09467","0.02651"
"199.10000","16.80822","752.70453","649.68256","0.02653"
"199.20000","16.81653","752.93787","649.88397","0.02654"
"199.30000","16.82487","753.06091","649.99017","0.02655"
"199.40000","16.83318","753.29926","650.19586","0.02657"
"199.50000","16.84147","753.54321","650.40643","0.02658"
"199.60000","16.84989","753.76257","650.59576","0.02659"
"199.70000","16.85825","753.85754","650.67773","0.02661"
"199.80000","16.86654","754.24719","651.01410","0.02662"
"199.90000","16.87489","754.56268","651.28638","0.02663"
"200.00000","16.88315","754.52661","651.25525","0.02665"
"200.10000","16.89154","754.91016","651.58630","0.02666"
"200.20000","16.89987","755.12732","651.77374","0.02667"
"200.30000","16.90818","755.48022","652.07837","0.02669"
"200.40000","16.91658","755.79718","652.35193","0.02670"
"200.50000","16.92493","755.84637","652.39435","0.02671"
