Break (Cursor) : Flexure stress at Break (Cursor),"748.03339",MPa
Modulus (Automatic Young's) : Modulus (Automatic Young's),"29926.08830",MPa
Specimen properties : Support span,"125.00000",mm
Specimen properties : Thickness,"4.14000",mm
Specimen properties : Width,"12.86000",mm
Specimen properties : Specimen label,"3A"

Time,Extension,Load,Flexure stress,Flexure strain (Extension)
"101.50000","8.68927","444.99918","378.54614","0.01381"
"101.60000","8.69765","445.68924","379.13315","0.01383"
"101.70000","8.70590","445.99945","379.39703","0.01384"
"101.80000","8.71420","446.33768","379.68475","0.01385"
"101.90000","8.72251","446.81021","380.08673","0.01387"
"102.00000","8.73083","446.72665","380.01562","0.01388"
"102.10000","8.73922","447.29269","380.49716","0.01389"
"102.20000","8.74758","447.39828","380.58698","0.01391"
"102.30000","8.75589","448.17410","381.24695","0.01392"
"102.40000","8.76430","448.33249","381.38168","0.01393"
"102.50000","8.77267","448.60159","381.61060","0.01395"
"102.60000","8.78087","449.23895","382.15277","0.01396"
"102.70000","8.78917","449.86328","382.68387","0.01397"
"102.80000","8.79753","449.75925","382.59537","0.01399"
"102.90000","8.80586","450.47864","383.20734","0.01400"
"103.00000","8.81423","450.74155","383.43097","0.01401"
"103.10000","8.82257","451.21219","383.83133","0.01403"
"103.20000","8.83093","451.24503","383.85928","0.01404"
"103.30000","8.83932","451.89426","384.41156","0.01405"
"103.40000","8.84761","452.16666","384.64328","0.01407"
"103.50000","8.85590","452.30338","384.75958","0.01408"
"103.60000","8.86422","452.79688","385.17938","0.01409"
"103.70000","8.87251","453.30710","385.61340","0.01411"
"103.80000","8.88084","453.77304","386.00977","0.01412"
"103.90000","8.88922","454.05399","386.24875","0.01413"
"104.00000","8.89759","454.67917","386.78058","0.01415"
"104.10000","8.90595","454.46124","386.59518","0.01416"
"104.20000","8.91426","455.11905","387.15479","0.01417"
"104.30000","8.92259","455.34711","387.34879","0.01418"
"104.40000","8.93092","455.69293","387.64294","0.01420"
"104.50000","8.93924","455.95139","387.86282","0.01421"
"104.60000","8.94750","456.08881","387.97971","0.01422"
"104.70000","8.95582","456.62866","388.43896","0.01424"
"104.80000","8.96424","457.26715","388.98209","0.01425"
"104.90000","8.97260","457.62289","389.28470","0.01426"
"105.00000","8.98092","458.03928","389.63892","0.01428"
"105.10000","8.98925","458.23291","389.80362","0.01429"
"105.20000","8.99761","458.51971","390.04761","0.01430"
"105.30000","9.00592","459.08865","390.53159","0.01432"
"105.40000","9.01421","459.09711","390.53879","0.01433"
"105.50000","9.02251","459.45227","390.84091","0.01434"
"105.60000","9.03088","460.37097","391.62241","0.01436"
"105.70000","9.03922","460.53842","391.76486","0.01437"
"105.80000","9.04756","460.68588","391.89029","0.01438"
"105.90000","9.05597","461.11807","392.25793","0.01440"
"106.00000","9.06424","461.61932","392.68436","0.01441"
"106.10000","9.07257","461.58420","392.65445","0.01442"
"106.20000","9.08089","462.06049","393.05963","0.01444"
"106.30000","9.08917","462.46472","393.40350","0.01445"
"106.40000","9.09756","463.00909","393.86658","0.01446"
"106.50000","9.10592","463.00781","393.86548","0.01448"
"106.60000","9.11415","463.70755","394.46072","0.01449"
"106.70000","9.12261","463.94730","394.66467","0.01450"
"106.80000","9.13103","464.34247","395.00082","0.01452"
"106.90000","9.13920","464.65118","395.26346","0.01453"
"107.00000","9.14756","465.05194","395.60437","0.01454"
"107.10000","9.15589","465.37549","395.87958","0.01456"
"107.20000","9.16419","465.56302","396.03912","0.01457"
"107.30000","9.17259","466.11072","396.50504","0.01458"
"107.40000","9.18087","466.35614","396.71381","0.01460"
"107.50000","9.18920","466.81378","397.10309","0.01461"
"107.60000","9.19763","467.12183","397.36514","0.01462"
"107.70000","9.20592","467.57535","397.75095","0.01464"
"107.80000","9.21425","468.01788","398.12738","0.01465"
"107.90000","9.22259","468.20993","398.29074","0.01466"
"108.00000","9.23083","468.71194","398.71780","0.01467"
"108.10000","9.23921","468.95319","398.92300","0.01469"
"108.20000","9.24759","469.32239","399.23709","0.01470"
"108.30000","9.25586","469.93616","399.75919","0.01471"
"108.40000","9.26428","470.25998","400.03467","0.01473"
"108.50000","9.27261","470.61401","400.33582","0.01474"
"108.60000","9.28086","470.50171","400.24030","0.01475"
"108.70000","9.28926","471.24719","400.87445","0.01477"
"108.80000","9.29759","471.55853","401.13931","0.01478"
"108.90000","9.30580","471.53482","401.11914","0.01479"
"109.00000","9.31420","472.08783","401.58957","0.01481"
"109.10000","9.32260","472.64163","402.06067","0.01482"
"109.20000","9.33094","472.94394","402.31781","0.01483"
"109.30000","9.33925","472.91351","402.29193","0.01485"
"109.40000","9.34758","473.72025","402.97821","0.01486"
"109.50000","9.35592","473.94028","403.16537","0.01487"
"109.60000","9.36423","474.23596","403.41690","0.01489"
"109.70000","9.37257","474.80710","403.90274","0.01490"
"109.80000","9.38082","474.97504","404.04559","0.01491"
"109.90000","9.38921","475.23505","404.26678","0.01493"
"110.00000","9.39761","475.89261","404.82614","0.01494"
"110.10000","9.40591","476.11838","405.01822","0.01495"
"110.20000","9.41428","476.20901","405.09531","0.01497"
"110.30000","9.42260","477.05109","405.81165","0.01498"
"110.40000","9.43090","477.08371","405.83939","0.01499"
"110.50000","9.43918","477.30832","406.03046","0.01501"
"110.60000","9.44753","477.81604","406.46234","0.01502"
"110.70000","9.45585","478.42325","406.97888","0.01503"
"110.80000","9.46423","478.66681","407.18607","0.01505"
"110.90000","9.47256","478.88208","407.36920","0.01506"
"111.00000","9.48094","479.29193","407.71783","0.01507"
"111.10000","9.48933","479.22919","407.66446","0.01509"
"111.20000","9.49759","480.02219","408.33905","0.01510"
"111.30000","9.50586","480.17459","408.46869","0.01511"
"111.40000","9.51418","480.69702","408.91312","0.01513"
"111.50000","9.52253","480.68787","408.90533","0.01514"
"111.60000","9.53088","481.26810","409.39890","0.01515"
"111.70000","9.53922","481.93021","409.96213","0.01517"
"111.80000","9.54757","481.93652","409.96753","0.01518"
"111.90000","9.55596","482.16507","410.16193","0.01519"
"112.00000","9.56433","482.77405","410.67996","0.01520"
"112.10000","9.57259","483.07614","410.93695","0.01522"
"112.20000","9.58088","483.51001","411.30603","0.01523"
"112.30000","9.58920","483.88504","411.62506","0.01524"
"112.40000","9.59751","484.22394","411.91333","0.01526"
"112.50000","9.60585","484.47726","412.12885","0.01527"
"112.60000","9.61423","484.61554","412.24646","0.01528"
"112.70000","9.62260","485.20972","412.75192","0.01530"
"112.80000","9.63094","485.47433","412.97702","0.01531"
"112.90000","9.63923","485.93777","413.37125","0.01532"
"113.00000","9.64760","486.24365","413.63144","0.01534"
"113.10000","9.65592","486.73373","414.04834","0.01535"
"113.20000","9.66416","487.12692","414.38281","0.01536"
"113.30000","9.67249","487.35208","414.57434","0.01538"
"113.40000","9.68087","487.73404","414.89926","0.01539"
"113.50000","9.68923","487.97467","415.10397","0.01540"
"113.60000","9.69759","488.12360","415.23065","0.01542"
"113.70000","9.70592","488.51614","415.56458","0.01543"
"113.80000","9.71426","489.09177","416.05423","0.01544"
"113.90000","9.72262","489.38123","416.30048","0.01546"
"114.00000","9.73093","489.82034","416.67401","0.01547"
"114.10000","9.73914","490.16806","416.96982","0.01548"
"114.20000","9.74755","490.28616","417.07028","0.01550"
"114.30000","9.75588","490.89081","417.58463","0.01551"
"114.40000","9.76424","491.14374","417.79977","0.01552"
"114.50000","9.77262","491.37152","417.99356","0.01554"
"114.60000","9.78093","491.71973","418.28976","0.01555"
"114.70000","9.78929","491.95401","418.48907","0.01556"
"114.80000","9.79759","492.60379","419.04181","0.01558"
"114.90000","9.80586","492.80267","419.21100","0.01559"
"115.00000","9.81423","493.33444","419.66336","0.01560"
"115.10000","9.82259","493.63605","419.91992","0.01562"
"115.20000","9.83082","493.88165","420.12885","0.01563"
"115.30000","9.83924","494.54871","420.69629","0.01564"
"115.40000","9.84767","494.73282","420.85291","0.01566"
"115.50000","9.85589","494.83066","420.93613","0.01567"
"115.60000","9.86427","495.41833","421.43604","0.01568"
"115.70000","9.87257","496.17496","422.07968","0.01570"
"115.80000","9.88088","496.09625","422.01273","0.01571"
"115.90000","9.88926","496.43085","422.29736","0.01572"
"116.00000","9.89753","496.58160","422.42560","0.01573"
"116.10000","9.90583","497.05441","422.82782","0.01575"
"116.20000","9.91427","497.24582","422.99063","0.01576"
"116.30000","9.92261","497.82144","423.48029","0.01577"
"116.40000","9.93093","498.02832","423.65628","0.01579"
"116.50000","9.93926","498.44641","424.01193","0.01580"
"116.60000","9.94755","498.57285","424.11948","0.01581"
"116.70000","9.95589","498.85730","424.36145","0.01583"
"116.80000","9.96420","499.70273","425.08063","0.01584"
"116.90000","9.97255","500.01288","425.34448","0.01585"
"117.00000","9.98092","500.25369","425.54932","0.01587"
"117.10000","9.98924","500.08817","425.40851","0.01588"
"117.20000","9.99760","500.67117","425.90445","0.01589"
"117.30000","10.00591","500.84775","426.05466","0.01591"
"117.40000","10.01427","501.30182","426.44092","0.01592"
"117.50000","10.02257","501.77777","426.84583","0.01593"
"117.60000","10.03084","502.11581","427.13336","0.01595"
"117.70000","10.03922","502.41989","427.39203","0.01596"
"117.80000","10.04760","502.59897","427.54437","0.01597"
"117.90000","10.05591","503.13263","427.99835","0.01599"
"118.00000","10.06425","503.57101","428.37128","0.01600"
"118.10000","10.07257","503.49026","428.30258","0.01601"
"118.20000","10.08091","504.18573","428.89420","0.01603"
"118.30000","10.08926","504.81320","429.42795","0.01604"
"118.40000","10.09751","504.79330","429.41101","0.01605"
"118.50000","10.10585","505.10800","429.67874","0.01607"
"118.60000","10.11427","505.52805","430.03604","0.01608"
"118.70000","10.12256","505.76099","430.23419","0.01609"
"118.80000","10.13091","506.11694","430.53699","0.01611"
"118.90000","10.13928","506.63437","430.97717","0.01612"
"119.00000","10.14758","506.96048","431.25458","0.01613"
"119.10000","10.15588","507.27948","431.52594","0.01615"
"119.20000","10.16423","507.60965","431.80679","0.01616"
"119.30000","10.17252","507.60739","431.80487","0.01617"
"119.40000","10.18089","508.50946","432.57224","0.01619"
"119.50000","10.18920","508.55054","432.60718","0.01620"
"119.60000","10.19756","509.21689","433.17401","0.01621"
"119.70000","10.20597","509.50174","433.41632","0.01623"
"119.80000","10.21431","509.89243","433.74869","0.01624"
"119.90000","10.22256","510.24042","434.04471","0.01625"
"120.00000","10.23085","510.37021","434.15512","0.01626"
"120.10000","10.23923","510.77176","434.49670","0.01628"
"120.20000","10.24754","511.07452","434.75424","0.01629"
"120.30000","10.25586","511.36588","435.00211","0.01630"
"120.40000","10.26418","511.55801","435.16553","0.01632"
"120.50000","10.27260","512.07648","435.60657","0.01633"
"120.60000","10.28100","512.37854","435.86353","0.01634"
"120.70000","10.28927","512.80817","436.22900","0.01636"
"120.80000","10.29758","513.22693","436.58524","0.01637"
"120.90000","10.30588","513.25531","436.60938","0.01638"
"121.00000","10.31419","513.70435","436.99136","0.01640"
"121.10000","10.32253","514.42731","437.60635","0.01641"
"121.20000","10.33089","514.45380","437.62888","0.01642"
"121.30000","10.33924","514.75977","437.88916","0.01644"
"121.40000","10.34761","515.26678","438.32047","0.01645"
"121.50000","10.35593","515.50153","438.52014","0.01646"
"121.60000","10.36428","515.77405","438.75198","0.01648"
"121.70000","10.37263","515.77655","438.75412","0.01649"
"121.80000","10.38086","516.24719","439.15448","0.01650"
"121.90000","10.38916","516.80920","439.63257","0.01652"
"122.00000","10.39752","516.98206","439.77960","0.01653"
"122.10000","10.40586","517.42786","440.15881","0.01654"
"122.20000","10.41426","517.77936","440.45782","0.01656"
"122.30000","10.42260","518.01843","440.66119","0.01657"
"122.40000","10.43094","518.69232","441.23447","0.01658"
"122.50000","10.43930","518.75470","441.28754","0.01660"
"122.60000","10.44762","519.24158","441.70169","0.01661"
"122.70000","10.45585","519.67346","442.06909","0.01662"
"122.80000","10.46418","520.15540","442.47903","0.01664"
"122.90000","10.47255","520.10449","442.43576","0.01665"
"123.00000","10.48088","520.46661","442.74380","0.01666"
"123.10000","10.48925","520.78442","443.01413","0.01668"
"123.20000","10.49760","521.74957","443.83517","0.01669"
"123.30000","10.50594","521.63672","443.73917","0.01670"
"123.40000","10.51428","521.96411","444.01767","0.01672"
"123.50000","10.52257","522.30933","444.31134","0.01673"
"123.60000","10.53086","522.64301","444.59518","0.01674"
"123.70000","10.53921","522.79065","444.72076","0.01675"
"123.80000","10.54752","522.90131","444.81491","0.01677"
"123.90000","10.55586","523.75275","445.53918","0.01678"
"124.00000","10.56426","523.79614","445.57611","0.01679"
"124.10000","10.57262","524.43512","446.11966","0.01681"
"124.20000","10.58093","524.27472","445.98322","0.01682"
"124.30000","10.58924","525.00330","446.60300","0.01683"
"124.40000","10.59759","525.17529","446.74930","0.01685"
"124.50000","10.60590","525.37177","446.91644","0.01686"
"124.60000","10.61420","525.54858","447.06686","0.01687"
"124.70000","10.62251","526.09320","447.53015","0.01689"
"124.80000","10.63087","526.63104","447.98767","0.01690"
"124.90000","10.63928","526.81451","448.14374","0.01691"
"125.00000","10.64760","527.08575","448.37448","0.01693"
"125.10000","10.65590","527.58966","448.80313","0.01694"
"125.20000","10.66424","527.94769","449.10770","0.01695"
"125.30000","10.67257","528.22498","449.34357","0.01697"
"125.40000","10.68086","528.63934","449.69608","0.01698"
"125.50000","10.68922","528.79871","449.83163","0.01699"
"125.60000","10.69754","529.20911","450.18076","0.01701"
"125.70000","10.70589","529.28107","450.24194","0.01702"
"125.80000","10.71428","529.84760","450.72388","0.01703"
"125.90000","10.72257","530.21686","451.03799","0.01705"
"126.00000","10.73094","530.28656","451.09729","0.01706"
"126.10000","10.73927","530.72009","451.46609","0.01707"
"126.20000","10.74752","530.96503","451.67444","0.01709"
"126.30000","10.75585","531.53894","452.16266","0.01710"
"126.40000","10.76427","531.91650","452.48383","0.01711"
"126.50000","10.77256","531.87970","452.45251","0.01713"
"126.60000","10.78089","532.43945","452.92868","0.01714"
"126.70000","10.78923","532.69427","453.14545","0.01715"
"126.80000","10.79758","533.02539","453.42712","0.01717"
"126.90000","10.80596","532.97559","453.38477","0.01718"
"127.00000","10.81420","533.74072","454.03564","0.01719"
"127.10000","10.82250","534.00195","454.25787","0.01721"
"127.20000","10.83091","534.64038","454.80093","0.01722"
"127.30000","10.83923","534.85663","454.98489","0.01723"
"127.40000","10.84756","535.62256","455.63644","0.01725"
"127.50000","10.85592","535.40002","455.44714","0.01726"
"127.60000","10.86424","535.82599","455.80951","0.01727"
"127.70000","10.87258","536.12488","456.06375","0.01728"
"127.80000","10.88089","536.37415","456.27582","0.01730"
"127.90000","10.88919","536.92786","456.74683","0.01731"
"128.00000","10.89756","537.07410","456.87122","0.01732"
"128.10000","10.90586","537.49579","457.22995","0.01734"
"128.20000","10.91421","537.76843","457.46188","0.01735"
"128.30000","10.92262","538.11163","457.75381","0.01736"
"128.40000","10.93093","538.20453","457.83286","0.01738"
"128.50000","10.93926","538.63696","458.20071","0.01739"
"128.60000","10.94757","539.43787","458.88202","0.01740"
"128.70000","10.95584","539.08679","458.58337","0.01742"
"128.80000","10.96425","539.67151","459.08075","0.01743"
"128.90000","10.97255","539.93073","459.30127","0.01744"
"129.00000","10.98080","540.60962","459.87878","0.01746"
"129.10000","10.98925","540.76904","460.01440","0.01747"
"129.20000","10.99766","541.15656","460.34406","0.01748"
"129.30000","11.00597","541.20874","460.38843","0.01750"
"129.40000","11.01426","541.98700","461.05048","0.01751"
"129.50000","11.02257","542.18323","461.21741","0.01752"
"129.60000","11.03089","542.34430","461.35443","0.01754"
"129.70000","11.03921","542.46600","461.45795","0.01755"
"129.80000","11.04750","543.20227","462.08426","0.01756"
"129.90000","11.05587","543.42694","462.27539","0.01758"
"130.00000","11.06426","543.69769","462.50571","0.01759"
"130.10000","11.07261","543.84235","462.62875","0.01760"
"130.20000","11.08095","544.26941","462.99203","0.01762"
"130.30000","11.08930","544.63715","463.30487","0.01763"
"130.40000","11.09757","544.88696","463.51736","0.01764"
"130.50000","11.10587","545.18872","463.77408","0.01766"
"130.60000","11.11416","545.97467","464.44266","0.01767"
"130.70000","11.12253","545.82422","464.31467","0.01768"
"130.80000","11.13089","546.13757","464.58124","0.01770"
"130.90000","11.13923","546.84442","465.18253","0.01771"
"131.00000","11.14757","546.91284","465.24072","0.01772"
"131.10000","11.15596","547.49933","465.73962","0.01774"
"131.20000","11.16433","547.69409","465.90530","0.01775"
"131.30000","11.17254","547.68121","465.89435","0.01776"
"131.40000","11.18086","548.31573","466.43411","0.01777"
"131.50000","11.18920","548.67108","466.73639","0.01779"
"131.60000","11.19752","549.34290","467.30789","0.01780"
"131.70000","11.20589","549.41498","467.36920","0.01781"
"131.80000","11.21423","549.58093","467.51038","0.01783"
"131.90000","11.22260","549.93622","467.81262","0.01784"
"132.00000","11.23097","550.26544","468.09268","0.01785"
"132.10000","11.23930","550.41010","468.21573","0.01787"
"132.20000","11.24753","550.70245","468.46442","0.01788"
"132.30000","11.25588","550.94934","468.67444","0.01789"
"132.40000","11.26420","551.80872","469.40549","0.01791"
"132.50000","11.27251","551.84363","469.43518","0.01792"
"132.60000","11.28088","552.16333","469.70715","0.01793"
"132.70000","11.28926","552.25543","469.78549","0.01795"
"132.80000","11.29762","552.70929","470.17157","0.01796"
"132.90000","11.30592","553.00122","470.41992","0.01797"
"133.00000","11.31425","553.40558","470.76389","0.01799"
"133.10000","11.32260","553.60748","470.93564","0.01800"
"133.20000","11.33088","554.10602","471.35971","0.01801"
"133.30000","11.33915","554.29694","471.52213","0.01803"
"133.40000","11.34749","554.86542","472.00571","0.01804"
"133.50000","11.35591","554.98920","472.11102","0.01805"
"133.60000","11.36428","555.08295","472.19077","0.01807"
"133.70000","11.37259","555.73743","472.74750","0.01808"
"133.80000","11.38092","555.94360","472.92291","0.01809"
"133.90000","11.38926","556.25757","473.18997","0.01811"
"134.00000","11.39757","556.73083","473.59256","0.01812"
"134.10000","11.40587","556.93195","473.76364","0.01813"
"134.20000","11.41417","556.93964","473.77020","0.01815"
"134.30000","11.42255","557.84558","474.54086","0.01816"
"134.40000","11.43089","557.86133","474.55423","0.01817"
"134.50000","11.43925","558.27960","474.91006","0.01819"
"134.60000","11.44763","558.56335","475.15143","0.01820"
"134.70000","11.45594","559.02844","475.54706","0.01821"
"134.80000","11.46423","559.36298","475.83163","0.01823"
"134.90000","11.47254","559.64148","476.06857","0.01824"
"135.00000","11.48086","559.44574","475.90204","0.01825"
"135.10000","11.48920","559.99493","476.36923","0.01827"
"135.20000","11.49758","560.58716","476.87302","0.01828"
"135.30000","11.50584","561.01239","477.23474","0.01829"
"135.40000","11.51425","561.06244","477.27731","0.01830"
"135.50000","11.52267","561.54291","477.68604","0.01832"
"135.60000","11.53087","561.82159","477.92313","0.01833"
"135.70000","11.53923","562.33960","478.36377","0.01834"
"135.80000","11.54756","562.36572","478.38599","0.01836"
"135.90000","11.55587","562.52679","478.52301","0.01837"
"136.00000","11.56425","562.88092","478.82425","0.01838"
"136.10000","11.57254","563.27008","479.15530","0.01840"
"136.20000","11.58089","563.75677","479.56931","0.01841"
"136.30000","11.58930","564.03033","479.80200","0.01842"
"136.40000","11.59757","564.39917","480.11578","0.01844"
"136.50000","11.60589","564.67834","480.35324","0.01845"
"136.60000","11.61426","565.12573","480.73383","0.01846"
"136.70000","11.62251","565.34741","480.92239","0.01848"
"136.80000","11.63088","565.57812","481.11868","0.01849"
"136.90000","11.63927","565.63788","481.16949","0.01850"
"137.00000","11.64754","566.12152","481.58090","0.01852"
"137.10000","11.65596","566.53613","481.93362","0.01853"
"137.20000","11.66426","566.56580","481.95886","0.01854"
"137.30000","11.67252","567.04749","482.36859","0.01856"
"137.40000","11.68093","567.48334","482.73938","0.01857"
"137.50000","11.68925","567.85773","483.05786","0.01858"
"137.60000","11.69748","568.16052","483.31543","0.01860"
"137.70000","11.70588","568.45544","483.56631","0.01861"
"137.80000","11.71427","568.76007","483.82544","0.01862"
"137.90000","11.72261","569.26068","484.25131","0.01864"
"138.00000","11.73093","569.29382","484.27948","0.01865"
"138.10000","11.73924","569.75635","484.67294","0.01866"
"138.20000","11.74757","569.99304","484.87430","0.01868"
"138.30000","11.75590","570.20013","485.05045","0.01869"
"138.40000","11.76421","570.48737","485.29480","0.01870"
"138.50000","11.77250","570.81763","485.57574","0.01872"
"138.60000","11.78088","571.25903","485.95123","0.01873"
"138.70000","11.78927","571.62903","486.26596","0.01874"
"138.80000","11.79760","571.90222","486.49838","0.01876"
"138.90000","11.80596","572.11206","486.67688","0.01877"
"139.00000","11.81426","572.47845","486.98856","0.01878"
"139.10000","11.82257","572.70959","487.18518","0.01880"
"139.20000","11.83087","573.27582","487.66684","0.01881"
"139.30000","11.83921","573.25238","487.64691","0.01882"
"139.40000","11.84753","573.78400","488.09912","0.01883"
"139.50000","11.85591","574.33856","488.57089","0.01885"
"139.60000","11.86420","574.43823","488.65567","0.01886"
"139.70000","11.87260","574.71814","488.89377","0.01887"
"139.80000","11.88099","574.97870","489.11542","0.01889"
"139.90000","11.88924","575.14777","489.25925","0.01890"
"140.00000","11.89754","575.73145","489.75577","0.01891"
"140.10000","11.90587","576.35016","490.28207","0.01893"
"140.20000","11.91419","576.42535","490.34604","0.01894"
"140.30000","11.92255","576.23114","490.18085","0.01895"
"140.40000","11.93088","576.90466","490.75378","0.01897"
"140.50000","11.93922","577.25964","491.05576","0.01898"
"140.60000","11.94763","577.44458","491.21307","0.01899"
"140.70000","11.95597","578.06384","491.73987","0.01901"
"140.80000","11.96424","578.36139","491.99298","0.01902"
"140.90000","11.97257","578.41089","492.03506","0.01903"
"141.00000","11.98086","578.88806","492.44098","0.01905"
"141.10000","11.98919","578.88220","492.43600","0.01906"
"141.20000","11.99752","579.13623","492.65210","0.01907"
"141.30000","12.00588","579.70654","493.13724","0.01909"
"141.40000","12.01428","580.04968","493.42914","0.01910"
"141.50000","12.02262","580.16571","493.52783","0.01911"
"141.60000","12.03091","580.39960","493.72681","0.01913"
"141.70000","12.03928","580.97516","494.21643","0.01914"
"141.80000","12.04758","581.19360","494.40225","0.01915"
"141.90000","12.05582","581.52124","494.68094","0.01917"
"142.00000","12.06416","581.85175","494.96210","0.01918"
"142.10000","12.07256","582.17224","495.23474","0.01919"
"142.20000","12.08090","582.36139","495.39563","0.01921"
"142.30000","12.08928","582.68555","495.67139","0.01922"
"142.40000","12.09757","583.35303","496.23920","0.01923"
"142.50000","12.10593","583.37061","496.25415","0.01925"
"142.60000","12.11431","583.54346","496.40118","0.01926"
"142.70000","12.12255","583.97815","496.77097","0.01927"
"142.80000","12.13083","584.28113","497.02869","0.01929"
"142.90000","12.13922","584.48633","497.20325","0.01930"
"143.00000","12.14753","585.03485","497.66986","0.01931"
"143.10000","12.15592","585.36127","497.94754","0.01932"
"143.20000","12.16431","585.58734","498.13986","0.01934"
"143.30000","12.17258","585.87885","498.38782","0.01935"
"143.40000","12.18093","586.08276","498.56128","0.01936"
"143.50000","12.18926","586.53375","498.94492","0.01938"
"143.60000","12.19749","586.74042","499.12073","0.01939"
"143.70000","12.20590","587.05737","499.39035","0.01940"
"143.80000","12.21425","587.58862","499.84229","0.01942"
"143.90000","12.22248","587.59814","499.85037","0.01943"
"144.00000","12.23092","588.11896","500.29343","0.01944"
"144.10000","12.23935","588.30194","500.44907","0.01946"
"144.20000","12.24756","588.64490","500.74081","0.01947"
"144.30000","12.25594","588.84088","500.90753","0.01948"
"144.40000","12.26425","589.23010","501.23862","0.01950"
"144.50000","12.27253","589.54254","501.50439","0.01951"
"144.60000","12.28092","589.74054","501.67285","0.01952"
"144.70000","12.28919","590.16003","502.02969","0.01954"
"144.80000","12.29750","590.59216","502.39728","0.01955"
"144.90000","12.30596","590.86719","502.63123","0.01956"
"145.00000","12.31427","591.38751","503.07385","0.01958"
"145.10000","12.32258","591.34235","503.03543","0.01959"
"145.20000","12.33093","591.42542","503.10611","0.01960"
"145.30000","12.33920","591.91943","503.52634","0.01962"
"145.40000","12.34757","592.51257","504.03091","0.01963"
"145.50000","12.35588","592.60797","504.11206","0.01964"
"145.60000","12.36422","592.90497","504.36472","0.01966"
"145.70000","12.37259","593.33618","504.73154","0.01967"
"145.80000","12.38092","593.72736","505.06430","0.01968"
"145.90000","12.38924","593.64398","504.99338","0.01970"
"146.00000","12.39759","594.18787","505.45602","0.01971"
"146.10000","12.40594","594.32898","505.57608","0.01972"
"146.20000","12.41421","594.65320","505.85187","0.01974"
"146.30000","12.42253","595.17810","506.29840","0.01975"
"146.40000","12.43089","595.34241","506.43817","0.01976"
"146.50000","12.43927","595.85712","506.87601","0.01978"
"146.60000","12.44757","595.85809","506.87683","0.01979"
"146.70000","12.45590","596.12396","507.10300","0.01980"
"146.80000","12.46425","596.73975","507.62683","0.01982"
"146.90000","12.47258","596.74854","507.63431","0.01983"
"147.00000","12.48095","596.73932","507.62646","0.01984"
"147.10000","12.48915","597.74658","508.48331","0.01985"
"147.20000","12.49751","597.85724","508.57745","0.01987"
"147.30000","12.50593","598.11328","508.79526","0.01988"
"147.40000","12.51424","598.59546","509.20541","0.01989"
"147.50000","12.52260","598.67999","509.27734","0.01991"
"147.60000","12.53095","599.01953","509.56616","0.01992"
"147.70000","12.53925","599.53003","510.00043","0.01993"
"147.80000","12.54756","599.62347","510.07993","0.01995"
"147.90000","12.55588","600.01093","510.40952","0.01996"
"148.00000","12.56420","600.40485","510.74460","0.01997"
"148.10000","12.57255","600.64606","510.94980","0.01999"
"148.20000","12.58087","600.90125","511.16687","0.02000"
"148.30000","12.58922","601.14868","511.37738","0.02001"
"148.40000","12.59765","601.37042","511.56601","0.02003"
"148.50000","12.60595","601.76324","511.90015","0.02004"
"148.60000","12.61425","602.34552","512.39551","0.02005"
"148.70000","12.62255","602.61957","512.62860","0.02007"
"148.80000","12.63085","602.58655","512.60052","0.02008"
"148.90000","12.63923","603.00336","512.95508","0.02009"
"149.00000","12.64754","603.46991","513.35199","0.02011"
"149.10000","12.65584","603.32343","513.22736","0.02012"
"149.20000","12.66429","603.62946","513.48767","0.02013"
"149.30000","12.67265","604.28571","514.04596","0.02015"
"149.40000","12.68093","604.44641","514.18262","0.02016"
"149.50000","12.68926","604.61035","514.32208","0.02017"
"149.60000","12.69754","604.98065","514.63708","0.02019"
"149.70000","12.70586","605.20288","514.82617","0.02020"
"149.80000","12.71420","605.66339","515.21790","0.02021"
"149.90000","12.72254","605.90125","515.42023","0.02023"
"150.00000","12.73090","606.21967","515.69110","0.02024"
"150.10000","12.73929","606.44702","515.88452","0.02025"
"150.20000","12.74758","606.98297","516.34039","0.02027"
"150.30000","12.75596","607.20190","516.52667","0.02028"
"150.40000","12.76428","607.44232","516.73114","0.02029"
"150.50000","12.77251","607.57538","516.84436","0.02031"
"150.60000","12.78084","608.07880","517.27258","0.02032"
"150.70000","12.78919","608.40497","517.55005","0.02033"
"150.80000","12.79756","608.48596","517.61896","0.02035"
"150.90000","12.80593","608.90601","517.97626","0.02036"
"151.00000","12.81427","609.29614","518.30817","0.02037"
"151.10000","12.82260","609.65613","518.61438","0.02038"
"151.20000","12.83096","610.06598","518.96301","0.02040"
"151.30000","12.83928","610.15088","519.03522","0.02041"
"151.40000","12.84748","610.65326","519.46259","0.02042"
"151.50000","12.85584","610.54437","519.37000","0.02044"
"151.60000","12.86424","610.84595","519.62653","0.02045"
"151.70000","12.87255","611.16058","519.89417","0.02046"
"151.80000","12.88094","611.66260","520.32123","0.02048"
"151.90000","12.88927","611.77588","520.41760","0.02049"
"152.00000","12.89761","612.30841","520.87061","0.02050"
"152.10000","12.90594","612.32843","520.88763","0.02052"
"152.20000","12.91425","612.75092","521.24701","0.02053"
"152.30000","12.92254","612.88251","521.35895","0.02054"
"152.40000","12.93090","613.06940","521.51794","0.02056"
"152.50000","12.93919","613.60870","521.97668","0.02057"
